date,close,open,high,low,volume,quote_volume,close_time,number_of_trades,taker_buy_volume,taker_buy_quote_volume
05/01/2025 13:15,97965.30000000,97861.47000000,97965.31000000,97846.36000000,56.24185000,5506410.96546290,05/01/2025 13:29,13526,36.83799000,3606651.09865890
05/01/2025 13:30,97877.86000000,97965.30000000,98018.96000000,97876.00000000,77.57424000,7597332.44494440,05/01/2025 13:44,13901,37.21345000,3644781.27401260
05/01/2025 13:45,97689.96000000,97877.86000000,97877.86000000,97680.18000000,85.12047000,8320822.67559030,05/01/2025 13:59,15780,31.26454000,3055747.15345380
05/01/2025 14:00,97645.00000000,97689.96000000,97779.96000000,97600.00000000,93.55147000,9138723.81805670,05/01/2025 14:14,18954,46.75795000,4567350.27385280
05/01/2025 14:15,97484.97000000,97645.00000000,97645.01000000,97276.79000000,446.46883000,43492252.19939500,05/01/2025 14:29,70883,162.52371000,15830240.24291750
05/01/2025 14:30,97675.19000000,97484.97000000,97678.56000000,97372.99000000,119.45905000,11649650.63495480,05/01/2025 14:44,33627,65.71904000,6409640.56169390
05/01/2025 14:45,97855.06000000,97675.19000000,97967.08000000,97675.19000000,117.17939000,11465261.32484110,05/01/2025 14:59,34714,70.27932000,6876246.20059630
05/01/2025 15:00,97820.63000000,97855.06000000,98024.48000000,97820.63000000,133.31939000,13052498.62250070,05/01/2025 15:14,29774,61.75629000,6046456.37127330
05/01/2025 15:15,97908.10000000,97820.64000000,97909.10000000,97702.30000000,74.02080000,7238005.73018000,05/01/2025 15:29,25997,35.57896000,3479316.76427400
05/01/2025 15:30,98090.37000000,97908.10000000,98281.89000000,97908.10000000,225.41483000,22122393.11347630,05/01/2025 15:44,53866,140.09591000,13748030.60772320
05/01/2025 15:45,98028.98000000,98090.37000000,98167.51000000,98000.00000000,59.47572000,5832827.40442090,05/01/2025 15:59,18574,33.97053000,3331429.19815420
05/01/2025 16:00,98195.62000000,98028.98000000,98332.54000000,97988.88000000,242.08021000,23776935.58116160,05/01/2025 16:14,36492,80.30856000,7885954.28368560
05/01/2025 16:15,98082.34000000,98195.61000000,98235.79000000,98045.23000000,73.20782000,7182781.05178380,05/01/2025 16:29,26932,30.59770000,3002270.01340440
05/01/2025 16:30,97996.12000000,98082.34000000,98087.18000000,97937.82000000,77.44616000,7590341.40052390,05/01/2025 16:44,25084,32.74925000,3209337.96154530
05/01/2025 16:45,98035.17000000,97996.12000000,98113.29000000,97973.86000000,61.82962000,6062814.79033500,05/01/2025 16:59,17454,37.26686000,3654158.29285870
05/01/2025 17:00,98014.32000000,98035.17000000,98078.94000000,97989.50000000,63.29081000,6205122.15390710,05/01/2025 17:14,13222,24.36341000,2388607.53268290
05/01/2025 17:15,97967.99000000,98014.31000000,98014.32000000,97880.39000000,98.23066000,9621253.71609750,05/01/2025 17:29,16876,29.91024000,2929480.83771940
05/01/2025 17:30,97849.49000000,97968.00000000,98023.84000000,97808.49000000,100.14991000,9806073.23372140,05/01/2025 17:44,23451,30.22254000,2959245.65557120
05/01/2025 17:45,97731.08000000,97849.49000000,97849.49000000,97673.57000000,96.98459000,9478341.86885410,05/01/2025 17:59,23478,37.31134000,3645525.86967160
05/01/2025 18:00,97700.81000000,97731.09000000,97777.46000000,97577.46000000,134.58792000,13145238.96685530,05/01/2025 18:14,34701,66.56702000,6501305.37891900
05/01/2025 18:15,97706.91000000,97700.81000000,97752.18000000,97607.27000000,82.80175000,8089532.45238970,05/01/2025 18:29,19513,29.46906000,2879232.04969630
05/01/2025 18:30,97837.66000000,97706.91000000,97860.00000000,97695.58000000,48.54934000,4747306.97624920,05/01/2025 18:44,14902,31.26848000,3057051.94086350
05/01/2025 18:45,97918.91000000,97837.66000000,97927.98000000,97837.65000000,35.35132000,3460302.27525350,05/01/2025 18:59,12565,19.81210000,1939204.53071810
05/01/2025 19:00,98037.38000000,97918.91000000,98039.73000000,97854.99000000,57.33928000,5617525.89867420,05/01/2025 19:14,13662,33.71160000,3303104.49638940
05/01/2025 19:15,98056.22000000,98037.37000000,98109.00000000,97960.14000000,114.62066000,11236860.61476230,05/01/2025 19:29,22676,75.83631000,7434302.66484800
05/01/2025 19:30,98017.03000000,98056.22000000,98071.57000000,97975.24000000,87.02843000,8529765.18887640,05/01/2025 19:44,17349,41.42059000,4059297.01474760
05/01/2025 19:45,98079.63000000,98017.03000000,98079.64000000,97984.00000000,47.86847000,4691933.23218560,05/01/2025 19:59,10185,30.17187000,2957337.62624170
05/01/2025 20:00,98128.61000000,98079.64000000,98138.83000000,98024.00000000,50.35334000,4939274.41150320,05/01/2025 20:14,13106,24.98370000,2450706.88217540
05/01/2025 20:15,98482.49000000,98128.60000000,98678.00000000,98128.60000000,420.18342000,41389651.65578480,05/01/2025 20:29,69606,247.02784000,24327364.77295530
05/01/2025 20:30,98344.06000000,98482.49000000,98497.32000000,98331.67000000,85.54402000,8416623.87328400,05/01/2025 20:44,27128,36.50143000,3590947.89649470
05/01/2025 20:45,98275.71000000,98344.07000000,98354.74000000,98161.38000000,124.38089000,12221108.33432590,05/01/2025 20:59,26168,55.74493000,5476221.74408770
05/01/2025 21:00,98396.93000000,98275.71000000,98404.00000000,98216.58000000,129.05286000,12690684.85940280,05/01/2025 21:14,24004,67.66327000,6653749.11993960
05/01/2025 21:15,98303.61000000,98396.93000000,98419.94000000,98303.61000000,84.70235000,8331106.09142420,05/01/2025 21:29,19667,33.17469000,3262867.00735300
05/01/2025 21:30,98429.65000000,98303.62000000,98487.10000000,98283.29000000,54.56426000,5369214.29267550,05/01/2025 21:44,14394,29.61442000,2914447.67132570
05/01/2025 21:45,98496.52000000,98429.66000000,98522.46000000,98429.65000000,59.46421000,5855534.15594710,05/01/2025 21:59,9101,22.44089000,2209601.48331170
05/01/2025 22:00,98377.52000000,98496.52000000,98512.29000000,98344.00000000,60.36195000,5940601.24728050,05/01/2025 22:14,16716,30.35274000,2986927.93156950
05/01/2025 22:15,98550.18000000,98377.53000000,98556.30000000,98377.52000000,54.40213000,5357742.80758780,05/01/2025 22:29,8598,35.37827000,3484135.16231050
05/01/2025 22:30,98660.01000000,98550.17000000,98745.45000000,98537.35000000,191.33023000,18877214.35613560,05/01/2025 22:44,17230,93.52837000,9227215.01002970
05/01/2025 22:45,98695.21000000,98660.01000000,98738.60000000,98516.27000000,101.75844000,10034952.39687160,05/01/2025 22:59,18524,49.49140000,4880776.38109660
05/01/2025 23:00,98555.84000000,98695.21000000,98836.85000000,98523.83000000,247.62938000,24443879.13654280,05/01/2025 23:14,49461,138.78630000,13702091.79571220
05/01/2025 23:15,98475.09000000,98555.84000000,98592.00000000,98366.12000000,96.70450000,9523936.45170660,05/01/2025 23:29,25320,38.94750000,3835305.19053370
05/01/2025 23:30,98424.24000000,98475.09000000,98504.00000000,98410.59000000,57.10982000,5622553.75756680,05/01/2025 23:44,18493,31.15186000,3066857.65783580
05/01/2025 23:45,98363.61000000,98424.24000000,98479.85000000,98322.72000000,68.23719000,6713892.87274730,05/01/2025 23:59,21231,34.36694000,3381257.36270730
06/01/2025 00:00,98455.89000000,98363.61000000,98626.77000000,98363.61000000,159.94725000,15757307.02497990,06/01/2025 00:14,37955,83.69236000,8244504.24170150
06/01/2025 00:15,98477.68000000,98455.89000000,98773.48000000,98300.00000000,126.26352000,12439302.84545780,06/01/2025 00:29,36899,68.63565000,6762395.84123650
06/01/2025 00:30,98428.55000000,98477.68000000,98561.96000000,98315.26000000,112.44535000,11067965.67733200,06/01/2025 00:44,38915,55.98672000,5509789.81544500
06/01/2025 00:45,98217.23000000,98428.54000000,98454.42000000,98190.75000000,95.57453000,9393935.83856060,06/01/2025 00:59,29209,35.51765000,3490822.51525780
06/01/2025 01:00,98049.61000000,98217.23000000,98345.68000000,98033.80000000,144.13274000,14147866.08904390,06/01/2025 01:14,42801,49.27756000,4837199.83574600
06/01/2025 01:15,98121.23000000,98049.16000000,98139.49000000,97920.00000000,117.72072000,11539710.19636230,06/01/2025 01:29,41630,53.80305000,5274397.13437290
06/01/2025 01:30,98275.00000000,98121.24000000,98275.00000000,98116.00000000,55.09669000,5410314.84768190,06/01/2025 01:44,19186,36.29934000,3564349.34459210
06/01/2025 01:45,98759.43000000,98275.00000000,98816.28000000,98188.63000000,250.42849000,24685534.57362950,06/01/2025 01:59,51786,139.91031000,13791960.71657170
06/01/2025 02:00,99028.96000000,98759.42000000,99333.00000000,98691.28000000,933.46792000,92506188.35056610,06/01/2025 02:14,112054,606.81003000,60134750.05451030
06/01/2025 02:15,98757.01000000,99028.95000000,99028.95000000,98649.97000000,266.23383000,26305761.10055560,06/01/2025 02:29,81226,120.34533000,11890090.41450460
06/01/2025 02:30,98862.00000000,98757.01000000,99118.24000000,98670.27000000,284.05769000,28100279.13364960,06/01/2025 02:44,59780,156.85972000,15517607.46234410
06/01/2025 02:45,98815.39000000,98862.01000000,98987.99000000,98800.94000000,129.66042000,12823191.18597750,06/01/2025 02:59,36946,57.91021000,5727534.72231640
06/01/2025 03:00,98961.91000000,98815.39000000,99027.24000000,98759.55000000,108.77289000,10757230.20109580,06/01/2025 03:14,33181,64.97792000,6425820.71525990
06/01/2025 03:15,99099.09000000,98961.92000000,99124.24000000,98900.00000000,218.47550000,21636857.09365510,06/01/2025 03:29,26951,113.27796000,11220408.55253320
06/01/2025 03:30,99119.80000000,99099.09000000,99235.99000000,99074.49000000,127.84330000,12676623.26562120,06/01/2025 03:44,28407,56.03654000,5556572.25117940
06/01/2025 03:45,99037.57000000,99119.80000000,99127.83000000,99000.00000000,67.10246000,6647382.14506940,06/01/2025 03:59,17831,26.52018000,2626994.34338870
06/01/2025 04:00,99282.13000000,99037.57000000,99289.00000000,99037.57000000,139.98484000,13889174.33636130,06/01/2025 04:14,34425,76.68285000,7608067.07290550
06/01/2025 04:15,99250.00000000,99282.14000000,99444.00000000,99242.42000000,174.83450000,17367205.69221560,06/01/2025 04:29,39395,88.33944000,8776341.99144490
06/01/2025 04:30,99204.68000000,99250.00000000,99287.52000000,99184.98000000,136.42256000,13536917.64807280,06/01/2025 04:44,17239,78.89966000,7828816.10492930
06/01/2025 04:45,99466.09000000,99204.68000000,99500.88000000,99204.68000000,194.26470000,19315878.63711310,06/01/2025 04:59,22664,125.40389000,12468901.37977390
06/01/2025 05:00,99413.40000000,99466.09000000,99609.99000000,99400.00000000,157.48651000,15672528.77271910,06/01/2025 05:14,27397,96.89577000,9643365.42681440
06/01/2025 05:15,99660.12000000,99413.40000000,99666.00000000,99413.39000000,174.54315000,17380501.14317590,06/01/2025 05:29,29483,84.52629000,8416244.67426610
06/01/2025 05:30,99729.70000000,99660.13000000,99826.36000000,99617.16000000,312.67005000,31182858.10628990,06/01/2025 05:44,33078,207.52385000,20695917.18422850
06/01/2025 05:45,99600.00000000,99729.70000000,99892.00000000,99502.00000000,294.68045000,29397255.18605890,06/01/2025 05:59,31250,141.96549000,14166844.48084820
06/01/2025 06:00,99521.44000000,99600.00000000,99700.00000000,99474.32000000,145.79028000,14522234.32065510,06/01/2025 06:14,29046,49.66824000,4947068.50937240
06/01/2025 06:15,99484.83000000,99521.44000000,99636.37000000,99382.31000000,258.82143000,25759511.30652290,06/01/2025 06:29,28046,127.52921000,12695725.69808730
06/01/2025 06:30,99699.30000000,99484.84000000,99763.99000000,99440.64000000,157.47684000,15692236.44119760,06/01/2025 06:44,25580,98.43015000,9810041.30342480
06/01/2025 06:45,99512.21000000,99699.30000000,99721.66000000,99475.49000000,241.76078000,24070352.56682600,06/01/2025 06:59,17066,115.16419000,11467053.93866140
06/01/2025 07:00,99380.77000000,99512.21000000,99529.87000000,99292.15000000,210.22797000,20901122.62342300,06/01/2025 07:14,33186,76.04309000,7560079.27772380
06/01/2025 07:15,99322.68000000,99380.76000000,99382.50000000,99161.14000000,157.63791000,15650524.95211920,06/01/2025 07:29,29518,78.00388000,7744254.64503820
06/01/2025 07:30,99303.04000000,99322.67000000,99400.00000000,99240.24000000,67.80437000,6733959.45962040,06/01/2025 07:44,20584,40.35132000,4007538.33067440
06/01/2025 07:45,99318.70000000,99303.04000000,99423.68000000,99283.35000000,120.22693000,11946670.06268000,06/01/2025 07:59,15392,35.80820000,3557904.69379800
06/01/2025 08:00,99563.76000000,99318.70000000,99625.69000000,99318.70000000,140.24887000,13954046.64740930,06/01/2025 08:14,24761,65.25029000,6491237.72786690
06/01/2025 08:15,99395.09000000,99563.76000000,99563.77000000,99330.00000000,96.27195000,9572964.88826480,06/01/2025 08:29,23015,27.88399000,2771928.42409580
06/01/2025 08:30,99046.63000000,99395.08000000,99426.38000000,99000.00000000,266.95383000,26473870.53078800,06/01/2025 08:44,35374,54.94538000,5448797.56975440
06/01/2025 08:45,99043.49000000,99046.64000000,99233.79000000,99015.91000000,170.85766000,16932467.28838650,06/01/2025 08:59,24714,66.36361000,6578427.22059590
06/01/2025 09:00,99179.99000000,99043.49000000,99250.00000000,99020.00000000,144.48155000,14326484.67366870,06/01/2025 09:14,23322,62.09185000,6157130.79140010
06/01/2025 09:15,99114.26000000,99179.98000000,99179.99000000,99062.08000000,96.23944000,9539298.91468290,06/01/2025 09:29,15482,36.81785000,3649379.43616150
06/01/2025 09:30,99054.87000000,99114.26000000,99145.63000000,99035.58000000,108.82643000,10782955.22158840,06/01/2025 09:44,17764,55.43005000,5492362.38264380
06/01/2025 09:45,98999.99000000,99054.86000000,99107.31000000,98942.46000000,97.84369000,9688664.02394970,06/01/2025 09:59,17142,31.00625000,3070049.02004310
06/01/2025 10:00,98882.01000000,99000.00000000,99057.95000000,98802.01000000,179.75159000,17781244.98393170,06/01/2025 10:14,29004,59.21052000,5855804.36896150
06/01/2025 10:15,99010.43000000,98882.01000000,99026.45000000,98848.44000000,128.69394000,12731487.08746960,06/01/2025 10:29,17746,82.13740000,8126206.40873100
06/01/2025 10:30,98766.79000000,99010.42000000,99010.43000000,98766.79000000,86.18986000,8521596.02034400,06/01/2025 10:44,16079,32.39907000,3203317.73794300
06/01/2025 10:45,98767.96000000,98766.79000000,98851.39000000,98709.28000000,131.23188000,12963471.82069320,06/01/2025 10:59,18453,69.61785000,6877357.84565360
06/01/2025 11:00,99013.62000000,98767.96000000,99036.93000000,98712.00000000,102.66124000,10152180.56242930,06/01/2025 11:14,28440,61.14201000,6047016.80131150
06/01/2025 11:15,99248.69000000,99013.62000000,99312.00000000,98972.51000000,326.53046000,32357617.44673590,06/01/2025 11:29,28742,151.47749000,15011226.41261350
06/01/2025 11:30,99240.75000000,99248.69000000,99410.23000000,99165.43000000,142.42108000,14138397.32265660,06/01/2025 11:44,31542,64.35037000,6387693.52178330
06/01/2025 11:45,99259.99000000,99240.75000000,99324.84000000,99174.52000000,96.25497000,9552295.77164310,06/01/2025 11:59,25205,47.11601000,4675517.69187850
06/01/2025 12:00,99485.57000000,99259.99000000,99520.00000000,99259.99000000,142.75479000,14191595.20803490,06/01/2025 12:14,31705,87.36043000,8685280.72273660
06/01/2025 12:15,99572.49000000,99485.57000000,99713.13000000,99416.00000000,201.87149000,20095592.17274060,06/01/2025 12:29,40298,95.81738000,9538948.26958150
06/01/2025 12:30,99539.01000000,99572.49000000,99572.50000000,99454.54000000,112.98174000,11241918.62898490,06/01/2025 12:44,25426,47.68219000,4744297.88858430
06/01/2025 12:45,99157.12000000,99539.01000000,99545.46000000,99142.43000000,166.53607000,16536054.64688290,06/01/2025 12:59,40983,53.31263000,5292719.53202710
06/01/2025 13:00,99044.49000000,99157.12000000,99236.10000000,99000.36000000,145.01097000,14372717.81137310,06/01/2025 13:14,46645,59.56190000,5903375.38557610
06/01/2025 13:15,99320.03000000,99044.49000000,99363.60000000,98909.82000000,231.82877000,22975553.47321200,06/01/2025 13:29,47536,111.86522000,11086448.82862470
06/01/2025 13:30,99282.82000000,99320.03000000,99389.54000000,99137.47000000,112.15346000,11132707.50725880,06/01/2025 13:44,36751,50.32571000,4995159.90618390
06/01/2025 13:45,99492.51000000,99282.82000000,99575.85000000,99202.32000000,142.23153000,14134973.41117440,06/01/2025 13:59,36801,79.60318000,7911565.45727200
06/01/2025 14:00,99277.36000000,99492.50000000,99600.00000000,99221.16000000,200.25078000,19903280.21334780,06/01/2025 14:14,60708,88.01607000,8749012.59608420
06/01/2025 14:15,99055.01000000,99277.36000000,99318.52000000,98711.94000000,448.97078000,44398133.43728330,06/01/2025 14:29,99752,189.98597000,18785942.04686790
06/01/2025 14:30,99527.81000000,99055.00000000,99677.00000000,98870.55000000,673.54972000,66812971.51994610,06/01/2025 14:44,147189,310.38629000,30792565.31381600
06/01/2025 14:45,100737.03000000,99527.81000000,101295.23000000,99527.81000000,2165.11409000,217776891.06520500,06/01/2025 14:59,207374,1259.70787000,126618590.98638580
06/01/2025 15:00,101253.83000000,100737.03000000,101281.90000000,100481.99000000,1143.35989000,115456340.69349690,06/01/2025 15:14,145690,634.36646000,64071902.81203490
06/01/2025 15:15,101678.10000000,101253.84000000,101700.62000000,100991.41000000,878.86769000,89127576.74918080,06/01/2025 15:29,102411,465.30865000,47195147.30496520
06/01/2025 15:30,101969.51000000,101678.11000000,101977.08000000,101636.36000000,809.61512000,82421453.68284580,06/01/2025 15:44,94537,396.22174000,40339566.53273730
06/01/2025 15:45,102147.95000000,101969.51000000,102468.92000000,101857.36000000,833.12669000,85108205.19297230,06/01/2025 15:59,96026,461.68695000,47167836.24285190
06/01/2025 16:00,102198.37000000,102147.95000000,102465.60000000,101973.11000000,748.98551000,76549786.79025290,06/01/2025 16:14,71671,352.92048000,36076133.23292620
06/01/2025 16:15,102440.02000000,102198.38000000,102480.00000000,102111.05000000,382.78370000,39171620.97299300,06/01/2025 16:29,52350,196.89698000,20148123.08463660
06/01/2025 16:30,101883.16000000,102440.01000000,102469.35000000,101867.04000000,440.50384000,45006963.78854740,06/01/2025 16:44,54520,178.95958000,18283920.02846250
06/01/2025 16:45,102158.67000000,101883.16000000,102300.00000000,101719.59000000,573.31711000,58474334.11955140,06/01/2025 16:59,62758,260.83951000,26607989.52428420
06/01/2025 17:00,101900.01000000,102158.67000000,102158.68000000,101859.18000000,409.94484000,41809021.00670810,06/01/2025 17:14,49916,211.70438000,21589244.57740370
06/01/2025 17:15,101830.53000000,101900.01000000,102040.79000000,101717.44000000,302.68893000,30843832.78246280,06/01/2025 17:29,46313,145.52339000,14829256.83266290
06/01/2025 17:30,101414.70000000,101830.54000000,101983.19000000,101250.00000000,545.93273000,55447629.98939710,06/01/2025 17:44,62344,195.32252000,19832452.82598570
06/01/2025 17:45,101831.95000000,101414.70000000,101851.81000000,101315.80000000,258.48563000,26263922.37008030,06/01/2025 17:59,50635,143.31136000,14560537.42519300
06/01/2025 18:00,101945.76000000,101831.95000000,101945.77000000,101578.12000000,212.30599000,21609519.76684930,06/01/2025 18:14,53697,78.82177000,8023293.90138190
06/01/2025 18:15,101933.84000000,101945.76000000,102029.02000000,101862.27000000,266.49389000,27166226.21809520,06/01/2025 18:29,29305,156.89078000,15992796.85693660
06/01/2025 18:30,101954.15000000,101933.84000000,102053.61000000,101849.62000000,151.26093000,15424476.10824010,06/01/2025 18:44,29298,65.06560000,6634715.12259520
06/01/2025 18:45,101738.80000000,101954.15000000,101998.56000000,101671.39000000,204.24479000,20800694.78818380,06/01/2025 18:59,39857,82.38398000,8389764.01248550
06/01/2025 19:00,101921.58000000,101738.81000000,101939.40000000,101639.60000000,175.75561000,17887475.44046380,06/01/2025 19:14,38845,78.08112000,7946047.37738910
06/01/2025 19:15,101892.96000000,101921.57000000,102032.00000000,101843.76000000,169.92040000,17323870.02479720,06/01/2025 19:29,27172,85.16059000,8681951.55192950
06/01/2025 19:30,102009.78000000,101892.96000000,102009.79000000,101754.01000000,147.65061000,15041342.19701610,06/01/2025 19:44,23269,66.58820000,6784752.00731710
06/01/2025 19:45,101817.22000000,102009.79000000,102030.30000000,101737.50000000,137.85352000,14044178.56957890,06/01/2025 19:59,20877,59.92886000,6105226.19754100
06/01/2025 20:00,102181.82000000,101817.22000000,102181.82000000,101804.00000000,301.95736000,30797141.94448330,06/01/2025 20:14,31299,178.80273000,18233774.63221390
06/01/2025 20:15,102114.94000000,102181.82000000,102318.50000000,102052.53000000,242.56247000,24788930.44822060,06/01/2025 20:29,28137,113.51535000,11600484.97671680
06/01/2025 20:30,102018.52000000,102114.94000000,102235.00000000,101961.67000000,318.52822000,32508305.88500480,06/01/2025 20:44,34221,143.10762000,14603753.04920170
06/01/2025 20:45,102127.38000000,102018.53000000,102300.00000000,101800.00000000,595.49578000,60776963.93110890,06/01/2025 20:59,55585,272.53536000,27815333.98816260
06/01/2025 21:00,102039.68000000,102126.90000000,102329.98000000,101999.41000000,350.91216000,35852646.21034400,06/01/2025 21:14,31302,116.78610000,11938501.37242190
06/01/2025 21:15,102060.60000000,102039.69000000,102183.59000000,101950.00000000,311.65936000,31816414.76700880,06/01/2025 21:29,26168,182.06577000,18585461.21042040
06/01/2025 21:30,101769.08000000,102060.61000000,102070.32000000,101737.50000000,180.71597000,18414489.33832060,06/01/2025 21:44,20740,60.98647000,6210569.45722890
06/01/2025 21:45,101611.92000000,101769.09000000,101864.00000000,101600.05000000,166.91041000,16983427.42529970,06/01/2025 21:59,18451,85.87820000,8739502.09468480
06/01/2025 22:00,101711.59000000,101611.92000000,101752.00000000,101600.06000000,115.23842000,11715686.16491920,06/01/2025 22:14,16350,50.77476000,5161909.51077080
06/01/2025 22:15,101928.58000000,101711.60000000,101970.00000000,101711.59000000,104.22534000,10616598.59723880,06/01/2025 22:29,16469,52.70847000,5368783.55907600
06/01/2025 22:30,101975.52000000,101928.58000000,102084.13000000,101928.58000000,71.33771000,7276056.44215150,06/01/2025 22:44,14026,36.28834000,3700904.83446090
06/01/2025 22:45,102011.98000000,101975.51000000,102077.52000000,101975.51000000,74.35609000,7585888.55948880,06/01/2025 22:59,8425,33.17165000,3383986.58501970
06/01/2025 23:00,102000.00000000,102011.98000000,102176.87000000,101896.87000000,150.32754000,15337364.92602320,06/01/2025 23:14,35223,72.67474000,7413637.49000420
06/01/2025 23:15,102082.76000000,102000.00000000,102142.44000000,101998.15000000,130.52189000,13323956.52724970,06/01/2025 23:29,14545,87.68482000,8950911.67842860
06/01/2025 23:30,102179.25000000,102082.76000000,102199.99000000,101980.02000000,77.53003000,7914699.18780300,06/01/2025 23:44,15997,37.16303000,3794547.98613380
06/01/2025 23:45,102235.60000000,102179.26000000,102239.58000000,102157.35000000,77.48838000,7918834.04639080,06/01/2025 23:59,9214,51.50815000,5263816.62146250
07/01/2025 00:00,102031.96000000,102235.60000000,102255.00000000,101972.50000000,171.70480000,17533599.17868190,07/01/2025 00:14,21014,102.81221000,10500338.03777310
07/01/2025 00:15,102380.85000000,102031.96000000,102423.57000000,101950.00000000,182.66259000,18662623.54425780,07/01/2025 00:29,25297,114.71652000,11721933.91680160
07/01/2025 00:30,102056.50000000,102380.85000000,102724.38000000,102012.97000000,465.21810000,47659564.61593200,07/01/2025 00:44,60287,291.03595000,29823208.46089020
07/01/2025 00:45,102042.46000000,102056.50000000,102212.13000000,101969.80000000,160.78529000,16412745.12637490,07/01/2025 00:59,28428,81.71275000,8341571.38211630
07/01/2025 01:00,101818.18000000,102042.47000000,102071.90000000,101790.62000000,191.46517000,19512122.32670100,07/01/2025 01:14,30966,72.12735000,7350625.59652640
07/01/2025 01:15,101685.27000000,101818.18000000,101909.02000000,101684.95000000,110.87621000,11291127.53782800,07/01/2025 01:29,18962,59.33021000,6042045.22244380
07/01/2025 01:30,101973.79000000,101685.27000000,101984.01000000,101685.26000000,175.67852000,17888084.93032470,07/01/2025 01:44,21039,93.97146000,9569912.51304220
07/01/2025 01:45,101915.66000000,101973.80000000,102026.60000000,101841.83000000,80.28599000,8184683.68985660,07/01/2025 01:59,13854,33.67666000,3433158.21972070
07/01/2025 02:00,101960.06000000,101915.66000000,102018.98000000,101896.87000000,83.60131000,8523464.40643630,07/01/2025 02:14,17199,50.65612000,5164276.22267550
07/01/2025 02:15,101848.49000000,101960.05000000,102013.74000000,101848.49000000,95.39312000,9725834.47300080,07/01/2025 02:29,15886,40.14676000,4093033.48232290
07/01/2025 02:30,101815.73000000,101848.50000000,101876.27000000,101793.54000000,79.65758000,8111375.44116240,07/01/2025 02:44,13940,29.29910000,2983251.32230380
07/01/2025 02:45,101677.66000000,101815.73000000,101841.28000000,101651.67000000,133.75721000,13607277.79618860,07/01/2025 02:59,16870,65.02180000,6614245.69992820
07/01/2025 03:00,101666.73000000,101677.66000000,101818.19000000,101657.82000000,142.55798000,14505161.43675410,07/01/2025 03:14,21060,64.49953000,6561953.81515750
07/01/2025 03:15,101655.51000000,101666.73000000,101714.37000000,101637.00000000,80.90431000,8225232.80602230,07/01/2025 03:29,12154,38.27331000,3890952.66335470
07/01/2025 03:30,101625.01000000,101655.51000000,101798.42000000,101625.00000000,86.95275000,8844289.86562770,07/01/2025 03:44,13003,30.75106000,3127485.81827210
07/01/2025 03:45,101708.08000000,101625.01000000,101729.53000000,101512.91000000,115.91445000,11776286.69034510,07/01/2025 03:59,15126,60.17363000,6113367.29994620
07/01/2025 04:00,101854.86000000,101708.09000000,101854.86000000,101708.08000000,64.85459000,6600992.21227480,07/01/2025 04:14,14171,36.40682000,3705538.55469440
07/01/2025 04:15,101878.78000000,101854.85000000,101878.79000000,101794.15000000,76.13149000,7751561.94693210,07/01/2025 04:29,8648,28.54603000,2906599.13586600
07/01/2025 04:30,101780.40000000,101878.79000000,101925.77000000,101780.35000000,74.04046000,7542162.23239440,07/01/2025 04:44,13824,26.34185000,2683350.69194660
07/01/2025 04:45,101667.02000000,101780.41000000,101812.00000000,101667.01000000,74.07302000,7537449.05802360,07/01/2025 04:59,10309,21.87120000,2225822.94216470
07/01/2025 05:00,101704.53000000,101667.02000000,101775.71000000,101582.79000000,88.69474000,9021604.59402580,07/01/2025 05:14,12359,35.63019000,3624263.79571210
07/01/2025 05:15,101718.53000000,101704.53000000,101786.07000000,101606.11000000,87.97744000,8947269.38368470,07/01/2025 05:29,11901,44.38484000,4513701.57080570
07/01/2025 05:30,101642.35000000,101718.53000000,101740.00000000,101629.06000000,96.91802000,9855701.74968720,07/01/2025 05:44,11780,29.56516000,3006429.20242330
07/01/2025 05:45,101743.47000000,101642.35000000,101749.15000000,101634.75000000,67.99809000,6916721.91546290,07/01/2025 05:59,7556,36.66852000,3729902.05265880
07/01/2025 06:00,101738.95000000,101743.47000000,101743.47000000,101648.56000000,94.76533000,9636198.99430730,07/01/2025 06:14,11407,35.30969000,3590092.13567680
07/01/2025 06:15,101832.89000000,101738.96000000,101894.47000000,101738.96000000,74.06889000,7544477.25631670,07/01/2025 06:29,12637,33.56054000,3417923.48753810
07/01/2025 06:30,101840.78000000,101832.90000000,101858.20000000,101780.20000000,82.56560000,8407792.42743590,07/01/2025 06:44,10485,33.17460000,3378221.64124940
07/01/2025 06:45,101820.53000000,101840.78000000,101840.79000000,101783.43000000,84.60240000,8613108.46084970,07/01/2025 06:59,8035,48.32442000,4919570.76080510
07/01/2025 07:00,101868.00000000,101820.53000000,102015.01000000,101803.44000000,124.58026000,12698673.05042690,07/01/2025 07:14,15882,66.95717000,6825032.48339580
07/01/2025 07:15,101773.95000000,101868.01000000,101868.01000000,101771.65000000,60.52842000,6162189.31429930,07/01/2025 07:29,8203,25.46789000,2592836.61637170
07/01/2025 07:30,101748.71000000,101773.94000000,101801.60000000,101660.80000000,176.06892000,17913794.33759670,07/01/2025 07:44,14031,56.63363000,5762164.32205140
07/01/2025 07:45,101664.81000000,101748.72000000,101748.72000000,101640.47000000,164.90032000,16769679.95605590,07/01/2025 07:59,11516,39.82352000,4049602.29623350
07/01/2025 08:00,101636.37000000,101664.81000000,101738.26000000,101626.00000000,134.10219000,13635954.96347310,07/01/2025 08:14,12946,65.07165000,6616656.70992570
