date,close,open,high,low
07/01/2025 01:00,101915.66000000,102042.47000000,102071.90000000,101684.95000000
07/01/2025 02:00,101677.66000000,101915.66000000,102018.98000000,101651.67000000
07/01/2025 03:00,101708.08000000,101677.66000000,101818.19000000,101512.91000000
07/01/2025 04:00,101667.02000000,101708.09000000,101925.77000000,101667.01000000
07/01/2025 05:00,101743.47000000,101667.02000000,101786.07000000,101582.79000000
07/01/2025 06:00,101820.53000000,101743.47000000,101894.47000000,101648.56000000
07/01/2025 07:00,101664.81000000,101820.53000000,102015.01000000,101640.47000000
07/01/2025 08:00,101905.08000000,101664.81000000,101995.64000000,101618.04000000
07/01/2025 09:00,101723.19000000,101905.08000000,101914.11000000,101632.06000000
07/01/2025 10:00,101406.78000000,101723.18000000,101723.19000000,101379.45000000
07/01/2025 11:00,100830.86000000,101406.78000000,101453.00000000,100472.45000000
07/01/2025 12:00,100750.89000000,100830.86000000,100956.99000000,100628.43000000
07/01/2025 13:00,100636.80000000,100750.88000000,100960.06000000,100615.63000000
07/01/2025 14:00,99979.69000000,100636.80000000,100862.91000000,99732.00000000
07/01/2025 15:00,97952.26000000,99979.69000000,100142.99000000,97153.50000000
07/01/2025 16:00,97733.58000000,97952.26000000,98347.81000000,97586.41000000
07/01/2025 17:00,97277.31000000,97733.58000000,97806.03000000,96577.00000000
07/01/2025 18:00,96750.86000000,97277.32000000,97541.60000000,96600.00000000
07/01/2025 19:00,96451.98000000,96750.86000000,97200.01000000,96323.67000000
07/01/2025 20:00,96533.35000000,96451.99000000,96870.52000000,96181.81000000
07/01/2025 21:00,96501.22000000,96533.34000000,97094.19000000,96400.00000000
07/01/2025 22:00,97164.00000000,96501.23000000,97220.76000000,96412.00000000
07/01/2025 23:00,96954.61000000,97163.99000000,97169.65000000,96800.80000000
08/01/2025 00:00,97268.49000000,96954.60000000,97268.65000000,96707.77000000
08/01/2025 01:00,96907.15000000,97268.49000000,97268.50000000,96608.14000000
08/01/2025 02:00,96878.14000000,96907.16000000,97181.82000000,96778.57000000
08/01/2025 03:00,96525.20000000,96878.14000000,96878.14000000,96216.83000000
08/01/2025 04:00,96274.81000000,96525.20000000,96634.58000000,96057.48000000
08/01/2025 05:00,96492.01000000,96274.80000000,96654.61000000,96102.94000000
08/01/2025 06:00,95284.31000000,96492.01000000,96636.37000000,95259.30000000
08/01/2025 07:00,95657.09000000,95284.31000000,95815.52000000,95250.76000000
08/01/2025 08:00,95945.99000000,95657.09000000,96132.47000000,95528.56000000
08/01/2025 09:00,95432.82000000,95946.00000000,96098.10000000,95412.00000000
08/01/2025 10:00,95961.02000000,95432.83000000,96000.00000000,95432.43000000
08/01/2025 11:00,95134.92000000,95961.03000000,96052.00000000,94543.86000000
08/01/2025 12:00,94888.01000000,95134.92000000,95376.56000000,94852.23000000
08/01/2025 13:00,95384.00000000,94888.01000000,95679.69000000,94888.00000000
08/01/2025 14:00,95288.01000000,95384.01000000,95865.71000000,94888.88000000
08/01/2025 15:00,95493.77000000,95288.00000000,96079.32000000,94624.43000000
08/01/2025 16:00,94787.87000000,95493.77000000,95555.25000000,94556.21000000
08/01/2025 17:00,94030.82000000,94787.87000000,94847.99000000,92500.90000000
08/01/2025 18:00,94242.61000000,94030.81000000,95106.33000000,93753.99000000
08/01/2025 19:00,94243.89000000,94242.62000000,94859.54000000,94053.82000000
08/01/2025 20:00,93980.00000000,94243.89000000,94404.00000000,93755.48000000
08/01/2025 21:00,94468.97000000,93982.01000000,94596.00000000,93600.00000000
08/01/2025 22:00,95290.93000000,94468.97000000,95290.99000000,94460.86000000
08/01/2025 23:00,95060.61000000,95290.93000000,95310.94000000,94900.00000000
09/01/2025 00:00,95135.30000000,95060.61000000,95150.00000000,94809.07000000
09/01/2025 01:00,94983.82000000,95135.30000000,95382.32000000,94966.66000000
09/01/2025 02:00,94776.99000000,94983.82000000,95030.31000000,93422.89000000
09/01/2025 03:00,94027.90000000,94777.00000000,94800.69000000,94017.93000000
09/01/2025 04:00,94424.24000000,94027.91000000,94487.74000000,93796.99000000
09/01/2025 05:00,94472.58000000,94424.24000000,94566.64000000,94280.65000000
09/01/2025 06:00,94095.03000000,94472.59000000,94618.63000000,94048.07000000
09/01/2025 07:00,93221.59000000,94095.04000000,94299.22000000,93186.38000000
09/01/2025 08:00,93030.87000000,93221.59000000,93400.98000000,92750.00000000
09/01/2025 09:00,93516.62000000,93030.88000000,93787.75000000,92970.96000000
09/01/2025 10:00,93462.43000000,93516.63000000,93660.00000000,93016.55000000
09/01/2025 11:00,93465.23000000,93462.43000000,93877.46000000,93224.00000000
09/01/2025 12:00,93421.94000000,93465.23000000,93696.97000000,93155.25000000
09/01/2025 13:00,91986.42000000,93421.94000000,93486.19000000,91900.12000000
09/01/2025 14:00,92863.80000000,91986.41000000,92900.00000000,91800.00000000
09/01/2025 15:00,94244.02000000,92863.81000000,94588.23000000,92671.67000000
09/01/2025 16:00,94250.95000000,94244.02000000,94685.25000000,93846.15000000
09/01/2025 17:00,92693.11000000,94250.96000000,94293.96000000,92325.00000000
09/01/2025 18:00,93020.11000000,92693.11000000,93239.51000000,92403.77000000
09/01/2025 19:00,91909.59000000,93020.10000000,93291.96000000,91900.01000000
09/01/2025 20:00,91903.22000000,91909.59000000,92371.32000000,91203.67000000
09/01/2025 21:00,92108.84000000,91903.21000000,92497.66000000,91781.09000000
09/01/2025 22:00,92456.32000000,92108.84000000,92720.67000000,91624.00000000
09/01/2025 23:00,92552.49000000,92456.32000000,92689.38000000,92034.55000000
10/01/2025 00:00,92775.84000000,92552.49000000,92850.00000000,92431.73000000
10/01/2025 01:00,93102.52000000,92775.85000000,93159.16000000,92590.33000000
10/01/2025 02:00,93364.36000000,93102.52000000,93726.87000000,93033.50000000
10/01/2025 03:00,93696.13000000,93364.36000000,93727.83000000,93312.58000000
10/01/2025 04:00,93837.69000000,93696.13000000,93908.85000000,93500.00000000
10/01/2025 05:00,93956.83000000,93837.69000000,94250.07000000,93642.85000000
10/01/2025 06:00,94252.83000000,93956.83000000,94319.00000000,93733.83000000
10/01/2025 07:00,94492.63000000,94252.83000000,95000.00000000,94070.00000000
10/01/2025 08:00,94680.01000000,94492.62000000,94766.12000000,94388.50000000
10/01/2025 09:00,94793.08000000,94680.00000000,95000.55000000,94582.03000000
10/01/2025 10:00,95215.73000000,94793.07000000,95293.40000000,94757.57000000
10/01/2025 11:00,95073.95000000,95215.73000000,95267.16000000,94600.49000000
10/01/2025 12:00,95023.44000000,95073.95000000,95117.26000000,94702.49000000
10/01/2025 13:00,93557.23000000,95023.44000000,95046.00000000,92715.85000000
10/01/2025 14:00,94115.63000000,93557.23000000,94680.76000000,93379.93000000
10/01/2025 15:00,93730.92000000,94115.62000000,94524.00000000,92206.02000000
10/01/2025 16:00,93645.05000000,93730.93000000,94062.94000000,93177.40000000
10/01/2025 17:00,95793.05000000,93645.06000000,95836.00000000,93318.07000000
10/01/2025 18:00,94861.62000000,95793.04000000,95793.04000000,94581.87000000
10/01/2025 19:00,95327.06000000,94861.62000000,95386.74000000,94373.85000000
10/01/2025 20:00,94672.05000000,95327.07000000,95442.15000000,94586.02000000
10/01/2025 21:00,94613.26000000,94669.06000000,94923.05000000,94603.72000000
10/01/2025 22:00,94767.70000000,94613.26000000,94955.54000000,94586.03000000
10/01/2025 23:00,94726.11000000,94767.69000000,94894.81000000,94657.39000000
11/01/2025 00:00,94600.69000000,94726.10000000,94746.37000000,94360.65000000
11/01/2025 01:00,94424.26000000,94600.70000000,94696.97000000,94214.38000000
